CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Gujarat,Geography_Karnataka,Geography_Maharashtra,Geography_Tamil Nadu,Gender_Male
352,53,8,72699.1,1,0,0,543610.89,0,False,False,False,True,True
704,54,7,193556.74,1,1,1,2266774.68,0,True,False,False,False,True
412,50,9,353540.82,2,1,0,885834.41,1,False,False,True,False,False
715,39,3,1499444.72,1,1,1,773377.01,0,False,False,True,False,True
538,29,3,184890.74,2,1,1,1506153.67,0,False,False,True,False,False
313,60,0,0.0,2,0,1,2139693.51,1,False,True,False,False,False
597,64,3,1025879.56,1,0,1,1285831.09,0,False,True,False,False,False
712,51,7,1016622.17,2,1,0,440196.11,0,False,True,False,False,False
587,47,4,1312796.35,2,0,0,1219279.87,0,False,False,True,False,True
310,45,5,917953.67,1,1,0,409685.1,0,False,False,False,False,True
455,27,3,402380.83,1,0,0,583364.79,0,False,True,False,False,False
752,27,4,362629.37,2,1,0,1192275.79,1,False,True,False,False,False
580,40,9,0.0,1,1,0,445464.96,0,True,False,False,False,False
351,64,7,151182.28,2,0,0,1734610.4,1,False,False,True,False,False
478,63,8,723898.04,1,1,0,1441761.17,1,False,False,False,True,True
853,56,2,0.0,1,1,1,976340.86,0,False,False,False,False,True
512,39,9,0.0,1,1,1,549026.36,0,False,False,False,False,False
356,22,3,0.0,2,1,1,1370201.11,0,False,False,False,True,False
310,54,0,0.0,1,1,1,2032199.07,0,False,False,False,True,True
622,37,4,0.0,1,1,1,1918331.89,0,True,False,False,False,False
329,44,3,1278028.04,1,1,1,2436080.75,0,False,False,True,False,True
775,29,5,55959.01,2,1,1,1340825.0,0,False,False,True,False,True
660,21,5,0.0,1,1,0,1645095.82,0,False,False,False,True,False
322,62,9,0.0,1,1,0,745084.42,0,False,True,False,False,False
640,48,5,1082062.53,1,0,0,1970804.39,0,False,False,False,False,True
816,35,2,1161346.61,2,0,0,1340131.24,1,False,False,True,False,True
555,41,6,0.0,3,1,0,1276481.35,1,False,False,True,False,True
471,35,2,34024.44,2,1,0,873232.34,0,True,False,False,False,False
826,43,5,0.0,1,1,1,918365.11,0,False,False,True,False,True
813,22,9,0.0,1,1,0,661415.34,0,False,False,False,False,False
511,56,0,903945.98,1,0,0,2373585.05,0,False,False,True,False,False
681,29,7,0.0,1,1,0,732073.29,0,False,False,False,False,False
340,22,6,0.0,1,1,0,269530.86,0,False,False,True,False,True
602,22,8,805197.12,1,1,1,1160398.6,0,False,True,False,False,False
425,38,2,441038.5,1,1,1,2427004.83,0,False,False,True,False,True
640,37,7,851249.32,1,1,0,250422.55,0,False,False,False,True,True
776,61,1,0.0,1,1,0,779156.75,0,False,False,True,False,True
837,28,8,1094080.54,1,1,1,761324.35,0,False,True,False,False,True
831,54,0,103354.94,1,1,0,1415415.69,1,True,False,False,False,False
591,54,9,104808.42,1,1,0,1935058.46,1,False,False,False,True,True
854,25,6,1384153.77,1,1,0,1140693.67,0,False,True,False,False,True
829,64,9,1118035.16,1,1,0,942799.47,0,False,False,False,False,False
504,49,0,516307.09,1,1,0,841072.24,0,False,False,False,False,True
378,48,5,0.0,1,0,0,2308779.99,0,False,False,False,True,False
827,36,0,916013.07,1,1,1,2362250.53,0,True,False,False,False,True
772,34,3,377292.94,1,0,1,1524967.04,0,False,False,False,True,True
402,22,6,91815.65,2,0,1,2223354.75,0,False,True,False,False,False
396,60,1,1133816.08,2,1,1,2471459.29,0,False,False,False,True,True
815,24,2,0.0,2,0,1,1492627.8,0,False,True,False,False,True
547,61,3,0.0,1,1,0,870751.42,1,False,False,True,False,True
621,51,5,0.0,1,1,1,959617.51,0,False,True,False,False,True
745,46,8,0.0,1,0,0,1600655.12,0,True,False,False,False,True
894,47,3,0.0,3,1,1,1064139.0,1,False,False,True,False,True
362,54,5,564159.86,2,1,0,1363026.81,0,False,False,False,True,True
478,51,6,838556.79,2,1,0,712934.34,0,False,False,True,False,False
491,31,3,954098.18,1,0,1,2485232.14,0,False,True,False,False,True
310,28,5,465755.01,1,1,1,625371.67,0,False,False,True,False,True
462,32,2,1013014.91,1,0,1,2300536.51,0,False,True,False,False,True
716,55,4,0.0,2,1,1,2195874.66,0,False,False,False,True,False
877,54,9,1489653.25,1,1,1,2060109.41,0,False,False,False,False,False
684,33,3,724225.33,2,1,0,2353955.9,0,False,False,False,True,False
332,47,6,496475.04,1,1,1,2049286.82,0,False,False,False,True,False
376,28,5,1287491.91,2,1,1,997875.05,0,True,False,False,False,True
748,41,6,0.0,1,1,0,573411.18,0,False,False,True,False,True
520,61,5,0.0,2,1,1,1348820.29,0,False,False,False,False,False
472,31,1,0.0,1,1,0,192655.41,0,False,False,True,False,False
385,42,6,218015.12,2,0,1,2381483.6,0,True,False,False,False,True
895,41,7,86616.93,1,0,1,2166300.27,0,True,False,False,False,True
599,48,6,598751.45,2,0,0,2084865.05,0,False,True,False,False,False
856,23,3,528089.17,2,0,1,1008952.08,0,False,False,False,True,False
735,27,3,0.0,1,1,1,446381.25,0,False,True,False,False,True
316,34,4,802046.65,2,0,1,1829792.66,0,False,True,False,False,False
349,35,8,38928.56,1,1,0,1683663.61,0,False,False,True,False,True
803,29,4,1379087.63,1,1,1,2089983.03,0,False,False,False,True,True
731,63,1,0.0,2,1,1,1361911.21,0,False,False,True,False,True
461,27,4,0.0,2,1,0,531187.32,0,False,False,False,True,True
649,32,2,386081.44,2,1,1,2077184.87,0,False,False,False,True,True
301,39,9,937622.02,2,1,1,1809329.07,0,False,False,False,True,False
483,47,7,0.0,2,0,0,2402439.18,1,False,False,True,False,True
731,38,9,0.0,2,0,0,388277.18,0,False,False,False,False,False
671,33,9,633954.07,1,1,0,1541315.97,0,False,False,False,False,True
743,63,1,1058321.72,2,1,0,1656631.73,1,False,False,False,False,True
794,21,3,0.0,2,0,0,2499763.17,0,False,False,True,False,False
336,58,4,0.0,1,1,0,2111296.68,1,True,False,False,False,False
832,41,3,0.0,1,1,0,905140.43,0,False,True,False,False,False
573,54,4,715692.21,2,1,1,1276880.22,0,False,False,False,False,False
800,33,9,955519.82,2,1,1,1009411.91,0,False,False,False,False,True
482,61,3,0.0,2,1,1,2309416.84,0,False,False,False,False,True
507,43,2,0.0,1,1,1,1395967.15,0,False,True,False,False,False
408,21,0,313873.54,1,1,1,2272164.92,0,False,True,False,False,False
874,43,3,0.0,1,1,0,1019707.84,1,True,False,False,False,False
315,48,8,0.0,1,1,0,597031.9,0,False,True,False,False,False
513,52,0,1306455.02,1,1,1,1436322.55,0,True,False,False,False,False
619,28,6,239905.97,1,0,1,2470173.35,0,True,False,False,False,True
773,46,2,0.0,2,1,1,1638065.72,0,False,False,True,False,True
386,34,7,313503.91,2,1,1,307650.02,1,True,False,False,False,False
697,44,5,0.0,2,1,0,258323.34,0,False,False,True,False,False
362,49,0,1280313.89,1,0,0,1176800.92,0,False,False,False,True,True
375,24,9,1124904.42,1,1,1,266630.16,0,False,False,False,False,True
758,38,4,585225.61,1,0,0,422585.18,0,True,False,False,False,True
687,34,7,15105.96,1,1,0,1927990.02,1,True,False,False,False,True
772,47,2,0.0,1,1,1,1939170.02,0,False,False,False,True,False
644,61,3,0.0,2,1,0,608496.55,0,False,False,False,True,True
663,23,6,103315.96,1,1,0,2154574.15,0,False,False,False,False,True
575,50,5,0.0,1,1,0,587328.16,0,False,False,True,False,True
755,56,6,0.0,1,0,1,1953045.38,1,False,False,False,False,False
323,43,8,0.0,1,1,0,1577601.9,0,False,False,True,False,True
593,38,8,45774.57,1,1,0,2167043.47,0,False,False,False,True,True
628,60,1,1468373.64,2,0,1,1927888.24,0,False,False,False,False,True
707,30,2,882142.36,2,0,0,180768.14,0,True,False,False,False,True
624,32,3,453241.19,2,1,1,320920.89,0,False,True,False,False,True
731,61,5,1302840.3,2,1,1,254643.05,0,False,False,False,True,True
344,28,4,628549.76,2,1,0,2113795.79,0,False,False,True,False,False
632,52,5,801218.1,1,1,1,1562563.24,0,True,False,False,False,True
704,37,7,218317.5,2,1,0,2425764.09,0,True,False,False,False,True
736,61,1,1321072.91,1,1,0,1081291.86,0,False,True,False,False,False
748,34,5,1318041.61,2,1,0,594963.56,0,False,True,False,False,True
563,57,8,0.0,1,1,0,968887.16,0,False,False,False,True,False
771,29,4,0.0,2,1,1,808012.23,0,False,False,True,False,True
333,46,0,304354.58,2,0,0,2148651.61,1,False,True,False,False,True
437,44,7,666804.04,1,0,0,797129.64,0,False,False,False,False,False
684,43,3,0.0,2,1,1,489556.57,0,False,False,True,False,False
462,51,7,889276.35,1,0,0,952547.7,0,False,False,False,False,True
660,59,3,320660.0,1,1,1,2030737.8,0,False,False,True,False,True
802,64,7,451301.23,1,0,1,1109598.78,0,False,False,True,False,True
866,22,8,0.0,1,0,0,1607151.54,0,False,False,True,False,False
837,38,4,1477747.4,1,1,1,656702.41,0,True,False,False,False,False
879,36,4,0.0,1,0,1,354844.01,1,False,True,False,False,True
650,49,1,0.0,1,1,1,722931.9,0,True,False,False,False,True
898,31,8,202338.38,1,0,1,2081985.02,0,False,False,False,False,True
781,22,3,795677.65,1,1,1,1776214.03,0,False,False,False,False,True
378,34,2,829073.72,1,0,1,370613.87,0,False,True,False,False,True
750,24,1,0.0,2,0,0,678196.56,0,False,False,False,False,True
598,59,2,365882.88,2,1,0,717175.27,0,False,False,True,False,False
850,54,3,100990.59,2,1,1,833812.08,0,False,True,False,False,False
530,59,8,528065.45,1,0,0,1711058.31,1,False,False,True,False,False
710,29,5,0.0,2,1,0,562977.2,0,False,True,False,False,True
705,60,9,73764.83,2,0,1,453972.43,0,False,False,False,True,False
613,61,4,223430.32,1,1,0,1368737.97,0,False,False,True,False,False
506,27,8,72837.98,2,1,1,938655.21,0,False,False,True,False,True
851,37,7,747192.61,4,0,1,695049.51,0,False,False,False,True,False
587,43,5,0.0,2,1,1,583895.5,0,False,True,False,False,True
357,31,2,0.0,1,1,1,785936.94,0,False,False,True,False,True
650,42,6,51990.6,2,0,1,269256.96,0,True,False,False,False,True
799,38,9,268845.07,1,0,1,904005.3,0,False,False,True,False,True
355,48,5,130194.87,1,0,0,1069106.38,1,False,False,False,True,False
402,36,7,0.0,2,1,1,703692.88,0,True,False,False,False,True
674,62,5,752702.02,1,1,1,1677007.64,0,False,False,True,False,True
351,24,9,371352.12,1,0,1,2172457.68,0,False,False,True,False,True
528,56,3,1264175.03,1,1,0,1894093.77,1,False,False,True,False,False
583,42,9,619196.53,2,1,1,640667.89,0,False,False,False,False,True
395,31,6,0.0,3,1,1,483151.45,0,False,False,True,False,True
707,41,6,353549.0,1,1,0,2324552.77,0,False,False,False,True,True
681,60,7,935709.15,1,1,1,1234233.45,0,False,False,True,False,True
304,61,1,1194287.15,1,0,0,2184788.85,0,False,True,False,False,True
605,36,5,287678.24,2,1,1,1691978.75,0,True,False,False,False,False
747,62,2,0.0,2,1,1,1874057.05,0,False,False,False,True,True
760,29,7,0.0,1,0,1,632061.18,0,False,True,False,False,True
543,55,3,0.0,1,0,1,2019963.99,1,False,False,False,False,False
755,54,3,0.0,1,1,1,1115627.9,0,False,True,False,False,True
556,29,1,0.0,2,1,0,1037690.12,0,False,True,False,False,True
442,33,5,0.0,1,1,0,1609135.11,0,False,False,False,False,True
501,26,5,0.0,2,1,0,822498.51,1,False,False,True,False,True
300,24,0,1199476.73,1,1,1,805671.44,0,True,False,False,False,False
792,48,7,0.0,2,0,1,362023.69,1,False,False,False,False,False
811,31,2,399497.45,1,1,0,1099429.27,0,False,False,True,False,False
656,54,0,0.0,1,1,1,1595504.98,0,False,False,False,False,False
852,55,9,913491.48,1,1,1,792599.66,0,False,False,False,False,True
576,25,0,723308.78,2,1,1,2256073.35,0,False,False,False,True,True
518,59,0,928401.69,1,1,1,2442673.88,0,False,False,False,True,True
670,31,4,0.0,2,1,1,517505.01,0,False,False,False,True,True
351,32,4,0.0,1,1,1,1398483.26,1,False,False,True,False,False
498,63,0,0.0,2,1,0,880087.86,1,False,False,False,False,False
765,39,4,375100.01,2,0,0,1093027.07,0,False,True,False,False,True
800,33,6,0.0,2,1,1,1208749.1,0,False,False,True,False,True
367,24,4,0.0,1,0,1,1225713.0,0,False,False,False,False,True
548,34,8,491143.52,2,0,1,1055750.89,0,False,False,False,True,True
637,64,3,0.0,1,1,0,1008363.74,1,False,False,True,False,True
749,22,8,0.0,1,1,1,358859.41,0,False,True,False,False,True
390,28,7,1370340.04,2,1,0,1081180.6,0,False,False,True,False,False
596,42,0,394154.54,2,1,0,2473305.28,0,False,False,True,False,False
650,33,3,0.0,2,1,0,1243609.42,0,False,False,True,False,True
525,41,6,937612.81,2,1,0,1038898.25,0,True,False,False,False,True
562,41,0,0.0,2,1,1,1945998.46,0,False,False,False,True,True
868,48,7,0.0,2,1,0,2245211.82,0,True,False,False,False,False
425,53,1,0.0,2,0,1,1716783.65,0,False,True,False,False,False
392,49,7,0.0,1,1,1,1015567.77,0,False,False,True,False,False
420,57,3,214575.48,2,1,0,1117382.37,0,False,True,False,False,True
524,42,7,416879.13,2,0,0,1150952.44,1,False,True,False,False,False
814,46,0,981312.82,1,1,1,419670.75,0,False,False,False,True,True
403,31,4,809992.79,1,1,0,1426396.28,0,False,False,True,False,True
623,31,8,658232.24,2,1,0,610163.96,0,False,True,False,False,True
693,54,6,221871.83,1,1,0,1729958.99,0,False,False,True,False,True
638,39,2,1168537.38,1,1,1,1939052.29,0,False,False,False,False,False
480,57,3,724276.24,3,1,1,1543899.12,0,False,False,False,True,True
887,34,9,969579.51,1,0,1,826094.15,0,False,True,False,False,True
817,49,6,60034.83,1,1,1,2083262.61,1,False,False,False,False,True
499,39,5,1338982.2,2,1,1,648390.17,0,False,False,False,False,True
885,57,3,779414.3,1,1,1,687202.42,0,False,True,False,False,True
513,41,2,0.0,2,1,0,497478.54,0,False,False,False,True,True
525,44,1,1241241.77,1,0,1,1942267.09,0,True,False,False,False,True
408,46,9,1218560.11,2,1,1,1443432.35,0,True,False,False,False,True
414,61,8,0.0,1,0,1,434543.56,1,False,False,False,True,False
555,32,2,559793.22,2,1,1,1550894.81,0,False,False,False,False,True
897,39,6,910318.72,2,0,0,2171240.36,0,False,False,False,True,True
705,50,0,1497888.54,2,1,1,1228276.61,1,False,False,False,False,True
817,35,7,0.0,1,0,1,2106761.26,0,False,False,False,False,False
778,23,0,79595.25,2,1,1,2351480.06,0,False,False,False,True,False
591,33,1,0.0,2,1,1,798494.48,0,False,False,True,False,True
637,29,0,738545.04,2,1,1,1489238.5,0,True,False,False,False,True
845,33,3,32366.03,1,1,1,2247797.35,0,False,True,False,False,False
558,36,1,681996.8,2,1,1,1594596.26,0,False,True,False,False,False
733,34,0,494451.65,1,1,1,1190703.41,0,False,False,False,True,False
657,28,0,161043.81,1,1,0,1563388.54,0,True,False,False,False,False
547,39,1,0.0,2,1,1,1912828.74,0,False,True,False,False,False
738,52,5,0.0,2,1,0,817181.91,0,False,True,False,False,True
841,55,1,0.0,2,1,1,511736.34,0,False,False,True,False,True
873,43,1,842934.93,1,1,1,619922.23,0,False,True,False,False,False
480,41,7,313933.15,1,1,1,1867325.37,0,False,False,True,False,False
406,38,4,0.0,1,0,0,437997.85,1,False,False,False,True,True
861,34,7,0.0,3,1,0,930389.85,1,False,True,False,False,False
522,36,7,590963.46,1,1,1,2114295.24,0,False,False,False,True,True
459,44,1,0.0,1,0,1,2233563.5,0,False,False,True,False,True
419,52,6,1167339.97,1,1,1,2425720.4,0,False,False,True,False,False
638,31,8,0.0,1,1,1,1591293.89,0,False,False,False,True,True
571,31,7,119705.43,1,1,1,734348.23,0,False,False,True,False,True
721,24,8,1479122.97,2,0,1,1723300.24,0,False,False,True,False,True
702,46,7,0.0,2,0,1,618646.35,0,False,False,True,False,True
799,25,3,1470231.53,2,1,0,738146.63,0,True,False,False,False,True
890,56,9,0.0,2,1,0,2334659.26,0,False,False,False,True,True
532,53,6,0.0,2,1,0,202619.21,1,False,False,False,False,True
490,34,8,190325.35,1,1,1,1454577.49,0,False,False,False,False,False
896,52,8,1292668.9,1,1,0,315328.32,0,False,False,False,False,False
726,27,3,198475.73,1,1,1,696811.87,0,False,False,False,True,True
885,30,6,0.0,2,1,1,1001142.48,0,False,False,False,True,False
798,22,5,666772.81,2,1,1,431846.53,0,False,False,True,False,True
516,30,2,1292810.86,2,1,1,260219.9,0,False,False,True,False,True
651,55,9,0.0,1,1,1,1004801.43,0,False,False,True,False,True
588,41,5,0.0,1,1,0,1367547.72,0,False,False,False,True,False
348,60,7,1162178.6,2,0,0,2051743.87,1,False,False,False,True,False
478,62,1,752304.26,1,0,0,964093.54,0,False,False,False,False,True
835,28,2,1298013.5,2,1,0,901415.23,0,False,False,True,False,True
576,38,7,0.0,2,0,1,206420.42,0,False,False,True,False,True
709,29,3,0.0,1,0,1,1611374.41,0,True,False,False,False,True
892,61,3,1394654.4,2,0,0,1956257.87,1,False,False,False,False,True
446,50,1,0.0,2,1,1,188355.17,0,False,False,False,True,True
760,24,9,1097825.99,1,1,1,193160.45,0,False,True,False,False,False
877,55,0,1040500.83,1,1,1,2189191.26,0,False,False,False,False,True
363,34,6,0.0,1,0,0,823913.87,0,False,False,True,False,False
664,34,3,644880.55,2,0,1,1400195.17,0,False,False,True,False,False
779,57,5,863527.22,1,0,1,1708801.93,0,False,True,False,False,True
716,40,7,0.0,2,1,1,1675687.01,0,False,False,False,True,False
843,49,6,153613.93,3,1,0,1477537.04,0,False,True,False,False,False
800,43,6,0.0,1,0,1,645426.47,0,False,True,False,False,True
743,41,5,234110.12,1,0,1,1937285.94,0,False,False,True,False,True
686,51,3,1183168.17,2,1,1,1499769.38,0,True,False,False,False,False
306,52,3,1283784.71,2,1,0,927161.96,0,False,False,False,True,True
488,61,8,145162.94,1,0,0,1786208.22,1,False,False,False,False,True
553,27,4,0.0,2,1,1,530614.69,0,True,False,False,False,True
819,33,8,1099679.76,2,1,1,1030953.14,0,False,True,False,False,False
810,43,8,104004.1,1,0,0,639687.76,0,False,True,False,False,False
521,28,3,896497.73,1,1,0,1016508.49,0,False,False,False,True,False
746,32,1,0.0,4,0,0,1465341.54,0,False,False,False,True,True
715,56,1,0.0,1,0,1,1244256.58,0,False,False,False,True,True
527,36,8,0.0,1,0,0,1504675.73,0,False,False,True,False,False
864,46,8,374189.6,1,1,1,882814.94,0,False,False,False,False,False
580,49,2,395658.01,1,1,0,388846.54,0,True,False,False,False,True
837,49,4,1386131.68,3,1,0,445742.72,0,False,False,True,False,True
307,26,4,1020301.3,1,1,1,1022395.09,0,False,False,False,False,True
496,57,1,598502.87,2,0,1,1153613.38,0,False,False,False,False,False
446,53,1,0.0,1,1,1,1852414.81,0,False,False,False,False,False
786,51,9,0.0,1,0,1,857037.91,1,False,True,False,False,False
497,61,0,0.0,2,0,1,1827532.37,0,True,False,False,False,False
546,38,1,781919.84,2,1,0,1591856.46,0,False,False,True,False,True
486,58,6,176482.71,1,1,1,840094.97,0,False,False,True,False,False
432,51,0,903823.33,2,1,0,2443771.28,0,False,False,True,False,False
458,36,0,1033475.45,1,1,1,800072.26,0,True,False,False,False,True
696,60,8,0.0,2,1,1,1409564.3,0,False,True,False,False,False
417,57,1,1440931.61,2,1,1,2131641.53,0,False,False,False,False,True
684,34,3,254325.76,2,1,0,683886.95,0,False,False,False,True,False
857,59,2,108811.9,2,1,0,337448.5,1,True,False,False,False,False
431,24,3,0.0,1,1,1,1314696.48,0,False,False,False,True,False
673,50,6,0.0,1,0,0,1613477.51,1,True,False,False,False,True
703,53,9,846869.58,1,1,0,470679.8,0,False,False,False,False,True
648,56,1,637794.64,1,0,0,428802.96,0,False,False,False,True,True
331,50,1,663995.14,2,0,1,369865.46,0,False,True,False,False,True
396,34,8,448978.13,1,1,1,1705268.69,0,False,False,False,True,False
889,43,5,938854.03,1,0,0,2346975.08,0,False,False,False,True,False
638,48,6,0.0,2,0,1,2325153.17,0,False,False,False,True,False
686,27,4,818458.39,4,0,0,2055736.45,1,False,False,False,True,True
484,62,4,91850.87,1,1,1,1048128.02,0,False,False,True,False,False
483,30,3,1087362.99,2,0,0,1505487.85,0,False,True,False,False,False
350,24,7,1443404.91,1,0,1,2499707.38,0,True,False,False,False,False
301,64,6,281873.76,1,1,1,2113211.6,1,True,False,False,False,True
376,58,9,415266.33,1,1,0,381022.75,0,False,False,True,False,True
778,33,1,810320.46,3,1,0,185008.3,0,False,False,True,False,True
761,41,1,737365.32,2,1,1,1071960.41,0,False,False,True,False,False
698,53,5,1225321.25,2,0,1,242518.49,0,False,False,False,True,False
338,60,0,0.0,1,1,1,1946318.32,1,False,False,False,True,False
845,48,6,832002.67,1,1,1,1592145.76,0,False,False,True,False,True
550,43,7,1383697.1,1,1,0,1716472.06,0,False,True,False,False,True
365,52,9,0.0,2,0,0,2323296.9,0,False,False,False,True,False
